index,lat,lng
308405,40.8234893,-73.9063424
308433,40.8342182,-73.8516573
308471,40.71884,-73.7886213
308475,40.879132,-73.83756319999999
308489,40.7720642,-73.92009689999999
308496,40.7450913,-73.93350149999999
308535,40.7596657,-73.8727145
308539,40.8865227,-73.8996708
308540,40.6925403,-73.9909947
308543,40.6220897,-74.0286565
308550,40.53532680000001,-74.2183151
308582,40.84419279999999,-73.8974326
308585,40.73887999999999,-73.8103576
308589,40.8260957,-73.8612125
308634,40.7428488,-74.00027299999999
308649,40.7668819,-73.7392316
308655,40.7354758,-73.9174867
308662,40.7716289,-73.9904645
308668,40.7933031,-73.9706689
308671,40.77006919999999,-73.9180921
308689,40.8770545,-73.9060787
308691,40.5830286,-74.09612039999999
308694,40.7497176,-73.9668024
308739,40.6128347,-73.8968839
308740,40.6262663,-74.15782279999999
308755,40.8395896,-73.8293528
308787,40.8356543,-73.86998919999999
308805,40.8434768,-73.8368172
308832,40.60557610000001,-74.0044255
308834,40.5845708,-73.9667224
308835,40.7074986,-73.99083569999999
308838,40.847889,-73.8448394
308849,40.618605,-74.1325974
308865,40.8621911,-73.89950759999999
308870,40.5831368,-73.8226624
308874,40.67437570000001,-73.8020562
308884,40.8100617,-73.8872269
308908,40.5816374,-74.1543798
308909,40.8059428,-73.9253414
308918,40.7272176,-73.9074278
308921,40.6293857,-74.1475291
308924,40.6580016,-73.8961678
308928,40.6050543,-73.9990076
308929,40.72113179999999,-73.9428192
308940,40.57934400000001,-74.16961839999999
308943,40.851406,-73.941181
308966,40.7865084,-73.95244389999999
308972,40.7292281,-73.8713868
308984,40.8813777,-73.9094013
308990,40.6151857,-74.142487
309014,40.851477,-73.8546607
309029,40.7171672,-73.7979603
309037,40.7014077,-73.8873962
309043,40.7142439,-73.8306015
309097,40.6098161,-74.16033159999999
309151,40.696189,-73.980389
309160,40.7584281,-73.9905124
309165,40.6432991,-73.9741794
309173,40.836111,-73.8754183
309183,40.6379652,-73.7411437
309187,40.720031,-73.9441832
309193,40.845398,-73.9226
309240,40.8249426,-73.8698556
309245,40.6219967,-74.078262
309256,40.7158186,-73.7465605
309259,40.7232958,-73.9373983
309308,40.588994,-74.167698
309318,40.8059428,-73.9253414
309341,40.7070818,-74.006317
309371,40.836111,-73.8754183
309389,40.696189,-73.980389
309419,40.6988507,-73.8689168
309455,40.8444462,-73.82846459999999
309537,40.6331001,-73.8825653
309570,40.8653337,-73.80158039999999
309576,40.7868204,-73.7947379
309606,40.70747530000001,-73.9100689
309628,40.52797899999999,-74.2344935
309631,40.6440059,-73.9678009
309634,40.6127441,-74.0117146
309657,40.7497176,-73.9668024
309687,40.7188179,-73.81282569999999
309705,40.8578363,-73.8676077
309706,40.8490838,-73.9094654
309735,40.6537718,-73.9561905
309746,40.59869399999999,-74.0668796
309756,40.6882478,-73.8898703
309775,40.7173168,-73.81949469999999
309848,40.6343877,-74.1409414
309853,40.8121909,-73.9363414
309855,40.6972173,-73.8933251
309879,40.6666894,-73.99629039999999
309880,40.6046277,-74.16228509999999
309918,40.711835,-73.85965929999999
309930,40.7644805,-73.747051
309934,40.6732602,-73.8777254
309972,40.6724502,-73.9704931
310024,40.8582375,-73.887634
310025,40.8615377,-73.9247774
310044,40.6228484,-74.0012069
310058,40.7156402,-73.8164329
310078,40.7371677,-73.93083709999999
310107,40.8281579,-73.8953011
310112,40.836111,-73.8754183
310118,40.7604235,-73.7684585
310130,40.683098,-73.8051855
310169,40.6848772,-73.9781039
310205,40.7251936,-74.0112891
310207,40.7694309,-73.9102587
310219,40.8603145,-73.86724559999999
310228,40.6357378,-73.8306353
310254,40.7151403,-73.76963099999999
310286,40.6362667,-73.9265161
310295,40.852852,-73.904748
310308,40.7048683,-73.7399063
310317,40.8511425,-73.8443563
310331,40.7023449,-73.79122339999999
310333,40.7024327,-73.8168618
310336,40.733782,-73.81472579999999
310361,40.8569387,-73.856105
310371,40.7255631,-74.0045648
310380,40.7014077,-73.8873962
310382,40.719126,-73.9935187
310397,40.6658971,-73.9255312
310409,40.7110898,-73.8547986
310417,40.8577388,-73.8435509
310450,40.6420559,-73.9289739
310452,40.7034103,-73.86275719999999
310481,40.7700554,-73.9144177
310487,40.7156402,-73.8164329
310499,40.7502564,-74.0082894
310517,40.630496,-74.1862086
310518,40.7180685,-73.990611
310538,40.6361094,-73.97301089999999
310548,40.6419785,-74.07712149999999
310559,40.6448508,-73.8782913
310563,40.6478002,-73.9752804
310567,40.8355116,-73.8610343
310577,40.7643725,-73.9616069
310584,40.6668804,-73.99489980000001
310586,40.5850061,-73.9476363
310594,40.6746565,-73.8042988
310615,40.8511425,-73.8443563
310622,40.7171672,-73.7979603
310627,40.7475835,-73.9727478
310643,40.6726047,-73.9627637
310667,40.7022406,-73.8169221
310670,40.7264761,-73.8944183
310681,40.8099273,-73.9623793
310769,40.6788116,-74.0037716
310788,40.7169751,-73.9822735
310792,40.7522043,-73.9993746
310804,40.6766957,-74.002084
310819,40.8216554,-73.8879449
310820,40.7682328,-73.90710290000001
310821,40.6286595,-74.15550879999999
310822,40.7835493,-73.9680703
310823,40.6799792,-73.896908
310858,40.6761765,-73.7404746
310863,40.8571512,-73.84379559999999
310865,40.5406707,-74.2247956
310873,40.7293347,-73.8603842
310874,40.7536361,-73.9147053
310884,40.6941457,-73.9834844
310909,40.8020026,-73.94961599999999
310914,40.836111,-73.8754183
310917,40.67437570000001,-73.8020562
310923,40.6562943,-73.7673813
310932,40.8566349,-73.8676473
310942,40.7156402,-73.8164329
310982,40.6360799,-73.9510947
310984,40.7482677,-73.9522376
310989,40.6918101,-73.81096099999999
310994,40.8356543,-73.86998919999999
311017,40.683098,-73.8051855
311018,40.6072509,-74.16234659999999
311037,40.58902690000001,-74.1520305
311040,40.6449412,-73.9743502
311045,40.6649128,-73.8445655
311046,40.6959178,-73.8099412
311068,40.6103442,-74.1460464
311107,40.7545907,-73.7232014
311117,40.8679383,-73.8890727
311119,40.6944679,-73.7522074
311127,40.8193371,-73.9300915
311129,40.7135282,-73.7592966
311151,40.6132819,-74.067742
311166,40.7665942,-73.9846466
311177,40.6390007,-73.9688273
311179,40.7691276,-73.9550311
311188,40.61426669999999,-73.9718879
311191,40.6385601,-73.9729167
311206,40.828029,-73.8950689
311209,40.7024096,-73.9933008
311220,40.8109805,-73.9530744
311240,40.8742712,-73.9103512
311308,40.8473552,-73.9037547
311335,40.8515816,-73.8678053
311371,40.7429965,-73.7756704
311374,40.8666384,-73.8065555
311383,40.5806926,-73.96595599999999
311404,40.6686918,-73.8998677
311407,40.71976009999999,-73.79056419999999
311413,40.8083186,-73.9210028
311423,40.7509893,-73.9402588
311439,40.7380073,-73.9036818
311443,40.7733874,-73.9208669
311494,40.6580016,-73.8961678
311505,40.8832279,-73.8248654
311524,40.8629868,-73.9111154
311526,40.8537873,-73.8875511
311532,40.7450913,-73.93350149999999
311542,40.62869120000001,-74.0121475
311548,40.8691177,-73.8302124
311552,40.7012714,-73.7919278
311556,40.6646911,-73.8941747
311610,40.7627175,-73.835341
311690,40.7160874,-73.803039
311720,40.7150197,-73.95178
311738,40.7120849,-73.6132543
311750,40.6462563,-74.0785732
311837,40.8581205,-73.85663989999999
311844,40.7864617,-73.8098844
311858,40.7713515,-73.90391860000001
311878,40.7371677,-73.93083709999999
311881,40.8195352,-73.916207
311897,40.77006919999999,-73.9180921
311904,40.6911065,-73.9277015
311908,40.6219428,-73.917571
311914,40.7547869,-73.9799351
311920,40.7025016,-73.8130054
311926,40.86136490000001,-73.9252578
311932,40.67383359999999,-73.9083881
311934,40.7641049,-73.9668221
311939,40.8044008,-73.9117775
311949,40.7127929,-73.8270819
311968,40.69581970000001,-73.82003259999999
311978,40.6379652,-73.7411437
311997,40.5907855,-74.1658959
311999,40.7622978,-73.9744721
312009,40.7429965,-73.7756704
312028,40.7225354,-73.9871019
312047,40.7151483,-73.9563713
312072,40.8468548,-73.90848969999999
312082,40.6256287,-73.90916659999999
312084,40.8249672,-73.83656049999999
312086,40.6572773,-73.8987345
312094,40.6540093,-73.9137652
312104,40.9020374,-73.8515422
312120,40.5839429,-73.8152866
312123,40.82362579999999,-73.923073
312127,40.6942221,-73.7530858
312130,40.6358069,-73.99490469999999
312142,40.7040413,-73.8163656
312143,40.6940688,-73.74952329999999
312158,40.7201709,-73.8447941
312183,40.6390007,-73.9688273
312243,40.8544322,-73.8638787
312254,40.89299010000001,-73.85234659999999
312280,40.7656239,-73.9606939
312309,40.77006919999999,-73.9180921
312323,40.631946,-73.9467335
312338,40.7002027,-73.90560529999999
312352,40.6636628,-73.7295077
312362,40.7250101,-73.8947145
312369,40.7449524,-73.9325873
312375,40.6683221,-73.91999659999999
312394,40.588994,-74.167698
312457,40.6690812,-73.80170030000001
312467,40.7681222,-73.90385479999999
312472,40.8425361,-73.8384341
312478,40.7431244,-73.9514298
312493,40.6971472,-73.8132423
312496,40.8256348,-73.85941799999999
312506,40.7140614,-73.9901757
312528,40.6202567,-73.9417973
312533,40.5816374,-74.1543798
312566,40.7024327,-73.8168618
312583,40.8532383,-73.82603639999999
312587,40.6231341,-74.1676081
312590,40.7341259,-73.7232722
312593,40.576986,-74.1695925
312596,40.7157197,-73.80777859999999
312609,40.8434768,-73.8368172
312626,40.7529268,-73.91028969999999
312630,40.6734135,-73.93347419999999
312632,40.7156657,-73.9125628
312635,40.8642134,-73.8717487
312642,40.847256,-73.7864952
312647,40.8373934,-73.8877953
312683,40.5943362,-73.9909244
312684,40.831309,-73.8445807
312726,40.7024327,-73.8168618
312742,40.5438,-74.1633344
312758,40.7566679,-73.7392715
312763,40.7093098,-73.8191203
312785,40.6993746,-73.7944909
312826,40.7410321,-73.7257721
312827,40.71694340000001,-73.8982044
312828,40.7246335,-73.82091489999999
312836,40.6873763,-73.9182867
312858,40.6395345,-74.0764562
312859,40.59313969999999,-74.1624562
312862,40.7143898,-73.7467932
312874,40.6034802,-74.1352295
312879,40.6116172,-73.92414149999999
312880,40.8232635,-73.8827776
312891,40.7289769,-73.9507409
312893,40.8310109,-73.8538286
312904,40.861921,-73.8935393
312905,40.5942972,-74.1836601
312913,40.6308531,-73.8863199
312937,40.600705,-73.9963631
312939,40.8581205,-73.85663989999999
312952,40.6769154,-73.8694202
312959,40.77006919999999,-73.9180921
312963,40.5953031,-73.7818207
313023,40.5918636,-73.7989954
313042,40.8327769,-73.8603725
313045,40.6869729,-73.9175802
313065,40.7604256,-73.8614436
313074,40.8806527,-73.9035837
313085,40.6246987,-73.9993847
313104,40.8235801,-73.8635111
313131,40.836111,-73.8754183
313134,40.8554301,-73.8312701
313136,40.7195316,-73.82114609999999
313148,40.65254669999999,-73.7427479
313190,40.6566204,-73.8902703
313195,40.8084445,-73.9649041
313217,40.6696499,-73.9621943
313255,40.5866659,-73.8171406
313257,40.548764,-74.20018569999999
313285,40.8855263,-73.8946847
313294,40.8044008,-73.9117775
313302,40.7040413,-73.8163656
313307,40.7230935,-73.9894362
313316,40.8050056,-73.9389116
313328,40.7074541,-73.96488839999999
313336,40.8569387,-73.856105
313354,40.6246603,-74.0795191
313359,40.7515988,-73.7457414
313387,40.7142439,-73.8306015
313417,40.6111647,-73.9525747
313434,40.8485969,-73.7869956
313454,40.6331468,-73.9720968
313461,40.8330041,-73.8615451
313483,40.6916386,-73.76243389999999
313505,40.7109905,-73.8996987
313509,40.7060073,-73.99667079999999
313522,40.5908818,-74.1585556
313525,40.5815395,-73.9674035
313526,40.7109439,-73.8150647
313536,40.8353435,-73.9046412
313538,40.8193371,-73.9300915
313541,40.7156402,-73.8164329
313556,40.5899326,-73.8100441
313580,40.715894,-73.99251749999999
313587,40.5799202,-73.9746455
313592,40.5817926,-73.8384427
313602,40.6971698,-73.72753
313663,40.60676309999999,-74.1658092
313672,40.6710857,-73.8511548
313681,40.7391413,-74.0010705
313699,40.5947262,-74.07026
313701,40.7476876,-73.97878519999999
313718,40.7171672,-73.7979603
313720,40.8240845,-73.8733814
313731,40.61300079999999,-73.92631209999999
313736,40.7868204,-73.7947379
313742,40.7556423,-73.7670646
313777,40.7401146,-73.7905324
313804,40.6107207,-73.955744
313821,40.8444451,-73.90283389999999
313835,40.8137371,-73.9314107
313853,40.6257694,-74.16131539999999
313860,40.576986,-74.1695925
313865,40.7501804,-73.9964778
313872,40.654368,-73.922302
313873,40.72029910000001,-73.8592262
313921,40.5959042,-74.0857948
313941,40.7460721,-73.8753655
313950,40.7516877,-73.94187079999999
313956,40.8244487,-73.8704255
313959,40.6962634,-73.9303628
313960,40.7453481,-73.9380832
313965,40.8327769,-73.8603725
313967,40.8281579,-73.8953011
313979,40.74635689999999,-73.9161647
313993,40.847889,-73.8448394
313994,40.6208931,-73.9752788
314006,40.7359745,-73.8250962
314015,40.8387523,-73.8825774
314028,40.6272094,-74.1654552
314062,40.67437570000001,-73.8020562
314072,40.7647327,-73.9663652
314088,40.563813,-74.11618109999999
314100,40.7285669,-73.82852900000002
314124,40.8895059,-73.90903300000001
314161,40.7429076,-73.9928027
314163,40.8953702,-73.86355990000001
314178,40.7292281,-73.8713868
314183,40.671831,-73.91412509999999
314237,40.6052166,-73.9976324
314239,40.709209,-73.8432764
314261,40.6959756,-73.974446
314263,40.5912177,-73.9838072
314282,40.6740248,-73.9701254
314297,40.7392585,-73.815158
314304,40.6449412,-73.9743502
314307,40.8815955,-73.8378275
314309,40.8461051,-73.91918319999999
314316,40.8137371,-73.9314107
314329,40.832653,-73.8928847
314348,40.8121909,-73.9363414
314423,40.6683179,-73.8422882
314427,40.6166986,-74.1586749
314454,40.7635091,-73.98896599999999
314460,40.5817926,-73.8384427
314488,40.876814,-73.8646303
314497,40.6971472,-73.8132423
314508,40.8669054,-73.8308204
314520,40.8830391,-73.8969639
314521,40.69763,-73.9852494
314522,40.6872402,-73.80746649999999
314523,40.8524543,-73.903532
314560,40.7852292,-73.8184946
314585,40.8538612,-73.9159182
314586,40.6766957,-74.002084
314589,40.8392851,-73.8843254
314646,40.8588263,-73.88600230000002
314694,40.683098,-73.8051855
314703,40.8505402,-73.8361115
314721,40.6865826,-73.8232993
314725,40.5752359,-74.12769349999999
314732,40.7683883,-73.9816737
314745,40.7613419,-74.0016201
314813,40.5806926,-73.96595599999999
314817,40.7503719,-73.80157609999999
314881,40.5438,-74.1633344
314924,40.8249672,-73.83656049999999
314931,40.7272176,-73.9074278
314939,40.6478002,-73.9752804
314947,40.6911077,-73.8133163
314949,40.7802479,-73.8212099
315023,40.7376434,-73.98611369999999
315036,40.69949709999999,-73.8152376
315040,40.5739797,-74.1697866
315053,40.7230151,-74.0050512
315065,40.5843059,-73.95088020000001
315071,40.8519157,-73.834656
315096,40.683098,-73.8051855
315101,40.748599,-73.8953409
315115,40.7440754,-73.9709337
315123,40.6918101,-73.81096099999999
315129,40.7209998,-73.8417707
315133,40.7221346,-74.00976659999999
315143,40.7304568,-73.81509679999999
315154,40.8523473,-73.89811420000001
315167,40.7024327,-73.8168618
315170,40.7488623,-74.00693989999999
315191,40.6593214,-73.9272269
315193,40.7994033,-73.9552051
315198,40.72338329999999,-73.93932269999999
315219,40.8578363,-73.8676077
315230,40.8778238,-73.9099452
315241,40.674696,-73.8946103
315245,40.7255549,-73.8631657
315261,40.7066096,-73.7617531
315276,40.7616187,-73.9728406
315291,40.6043102,-74.10708679999999
315294,40.5844341,-73.9600193
315302,40.8649492,-73.89402050000001
315325,40.7038405,-73.7574088
315356,40.8832279,-73.8248654
315407,40.8409717,-73.8414608
315409,40.67437570000001,-73.8020562
315418,40.6449412,-73.9743502
315469,40.8678888,-73.8994507
315471,40.6307035,-74.0905089
315486,40.7545907,-73.7232014
315492,40.683098,-73.8051855
315528,40.6762475,-73.8660921
315556,40.6494697,-73.88344049999999
315558,40.7040413,-73.8163656
315611,40.6593214,-73.9272269
315620,40.58872239999999,-73.9834407
315649,40.7118293,-73.8361193
315672,40.7072548,-73.95846159999999
315673,40.8191684,-73.9606642
315688,40.7423216,-74.0084765
315712,40.7952362,-73.8471254
315725,40.6770352,-73.86976179999999
315727,40.65076759999999,-73.97188249999999
315741,40.8478342,-73.7839223
315767,40.6300089,-73.88568360000001
315798,40.8281042,-73.9347066
315804,40.6441474,-73.9578724
315806,40.678184,-73.8977378
315807,40.8179816,-73.81300610000001
315833,40.71976009999999,-73.79056419999999
315842,40.8458449,-73.8920017
315867,40.6740916,-73.7989451
315871,40.6838019,-73.8335108
315875,40.8044008,-73.9117775
315901,40.667976,-73.80048889999999
315918,40.5845708,-73.9667224
315938,40.8021312,-73.9163505
315941,40.6905589,-73.8340479
315954,40.7289328,-73.9194857
315973,40.6183961,-73.91714
315988,40.7142439,-73.8306015
316001,40.7516297,-73.855689
316019,40.817325,-73.806094
316035,40.7490792,-73.756699
316081,40.6321756,-74.16634739999999
316085,40.7005545,-73.8077653
316106,40.6887284,-73.8471168
316119,40.7525694,-73.9438047
316122,40.8677652,-73.8795556
316138,40.87981870000001,-73.8847497
316152,40.5887545,-74.1021049
316165,40.8239818,-73.8770312
316188,40.7164844,-73.94977639999999
316262,40.8320565,-73.8573861
316266,40.8299499,-73.93174359999999
316269,40.6905739,-73.94535599999999
316304,40.5909466,-73.9834302
316312,40.6116925,-74.1675367
316327,40.77006919999999,-73.9180921
316356,40.7375715,-74.0097952
316372,40.8059428,-73.9253414
316380,40.6788246,-73.96535039999999
316399,40.6265804,-74.16048740000001
316417,40.7591821,-73.7774656
316437,40.8479632,-73.9365979
316443,40.6846539,-73.792714
316463,40.8514444,-73.889011
316496,40.8378977,-73.9005005
316511,40.711285,-73.728634
316518,40.6081945,-73.9787017
316532,40.8059428,-73.9253414
316536,40.6627586,-73.9316424
316543,40.76994819999999,-73.9167652
316576,40.7477165,-73.976949
316580,40.824875,-73.90832189999999
316587,40.8625608,-73.9312995
316593,40.6833496,-74.0019693
316598,40.7676983,-73.9361662
316617,40.76240869999999,-73.9786017
316646,40.7580234,-73.89718909999999
316664,40.8356543,-73.86998919999999
316668,40.6469973,-73.88066789999999
316680,40.7018535,-73.8551919
316692,40.7156657,-73.9125628
316698,40.6660667,-73.8712685
316725,40.59500269999999,-74.162035
316726,40.7024327,-73.8168618
316735,40.6249869,-74.1457858
316746,40.86954679999999,-73.88496889999999
316786,40.683098,-73.8051855
316811,40.8411451,-73.9219002
316818,40.78164049999999,-73.8257316
316828,40.5583503,-74.158575
316831,40.6695454,-73.9171574
316840,40.5852409,-73.95288529999999
316843,40.7672948,-73.8395171
316877,40.8084192,-73.94634049999999
316897,40.6132763,-74.13078279999999
316904,40.8089427,-73.9482415
316907,40.7032488,-73.807166
316911,40.5860515,-73.931325
316915,40.8278136,-73.9118613
316922,40.683098,-73.8051855
316930,40.7858468,-73.8383484
316940,40.5575204,-74.2070433
316947,40.6835021,-73.8177852
316948,40.7055899,-73.85811819999999
316970,40.7171672,-73.7979603
316972,40.8430718,-73.90954529999999
316991,40.8409717,-73.8414608
316994,40.8137371,-73.9314107
317001,40.7146922,-73.99243120000001
317008,40.6059288,-74.16236959999999
317011,40.7200434,-73.7575208
317025,40.8895059,-73.90903300000001
317026,40.7218595,-73.776825
317030,40.7611917,-73.86415649999999
317035,40.5859952,-73.9390939
317050,40.7302797,-73.8621774
317060,40.7683883,-73.9816737
317080,40.6671127,-73.78674610000002
317126,40.6925403,-73.9909947
317134,40.5830227,-73.9746436
317139,40.8214913,-73.94854029999999
317183,40.733615,-73.7254562
317188,40.7703991,-73.917701
317194,40.8571852,-73.86896949999999
317210,40.5860515,-73.931325
317223,40.8528359,-73.91867789999999
317239,40.6150093,-74.16190399999999
317270,40.8621911,-73.89950759999999
317274,40.8846303,-73.914903
317301,40.7408036,-73.8436302
317422,40.6710857,-73.8511548
317430,40.6758546,-74.0014313
317478,40.7154001,-73.9013907
317489,40.7501782,-73.9398492
317528,40.760197,-73.7148303
317537,40.7975372,-73.9390296
317553,40.7687795,-73.8275249
317583,40.8356543,-73.86998919999999
317589,40.6925403,-73.9909947
317619,40.8165734,-73.91676489999999
317638,40.6778591,-73.8026253
317652,40.8776191,-73.8398345
317658,40.71585899999999,-74.0154302
317664,40.6307035,-74.0905089
317670,40.8515816,-73.8678053
317684,40.6725053,-73.9168617
317691,40.7557887,-74.00200180000002
317696,40.6368069,-74.1547877
317797,40.741627,-73.792587
317798,40.6420559,-73.9289739
317822,40.767931,-73.9857354
317835,40.7627583,-73.99691390000001
317868,40.8532383,-73.82603639999999
317874,40.630133,-74.0767446
317888,40.70714960000001,-73.7929742
317893,40.7024327,-73.8168618
317895,40.8451292,-73.90052539999999
317906,40.7426232,-73.8298183
317917,40.6496566,-73.9982023
317921,40.7189861,-73.9751495
317932,40.6447096,-73.91993579999999
317965,40.6774199,-74.0101154
317972,40.7613104,-73.8445412
317988,40.6066701,-74.1318976
317996,40.7887139,-73.7823173
318003,40.7512823,-73.70384229999999
318012,40.6317498,-73.9679238
318032,40.7002025,-73.9869394
318038,40.6804874,-73.9511959
318075,40.708536,-73.9989918
318077,40.8252247,-73.86764099999999
318081,40.7745062,-73.9655418
318111,40.850291,-73.9006852
318112,40.6306321,-73.9719732
318119,40.821273,-73.9113136
318127,40.6593214,-73.9272269
318145,40.8164501,-73.8695748
318147,40.6743837,-73.7508027
318148,40.7228662,-73.847697
318216,40.8275975,-73.85003019999999
318217,40.7401146,-73.7905324
318229,40.6265691,-74.1667976
318244,40.7016446,-73.9422689
318256,40.7160874,-73.803039
318276,40.7835493,-73.9680703
318298,40.8303433,-73.91894769999999
318307,40.63884669999999,-74.1292716
318317,40.6379652,-73.7411437
318338,40.7337358,-73.8703567
318368,40.7677547,-73.9016298
318392,40.7499254,-73.93905720000001
318396,40.737976,-73.8000266
318425,40.6932503,-73.97286439999999
318430,40.7392585,-73.815158
318447,40.71652539999999,-74.01321759999999
318458,40.5917876,-73.9589982
318492,40.7691189,-73.9885503
318500,40.703387,-74.0144364
318528,40.6377617,-74.0760114
318552,40.6952091,-73.9284422
318555,40.7722604,-73.9203673
318557,40.8099273,-73.9623793
318588,40.8620376,-73.8021368
318592,40.5817926,-73.8384427
318622,40.6861177,-73.994098
318689,40.6447096,-73.91993579999999
318739,40.6449412,-73.9743502
318761,40.598448,-74.07858139999999
318776,40.8021681,-73.96769429999999
318808,40.8121909,-73.9363414
318817,40.7414132,-73.9540312
318818,40.7643725,-73.9616069
318825,42.8453424,-77.424156
318839,40.5792819,-74.07765619999999
318861,40.5849091,-73.94867280000001
318882,40.5886077,-74.1458378
318890,40.5943678,-74.0017816
318903,40.6379652,-73.7411437
318905,40.7291294,-73.8521414
318934,40.7052741,-73.7738394
318935,40.7173168,-73.81949469999999
318942,40.8014128,-73.8292726
318953,40.8677914,-73.8348218
318961,40.7793542,-73.7847871
318986,40.74048750000001,-73.9982902
318991,40.6951999,-73.8429472
319032,40.8571852,-73.86896949999999
319050,40.8659448,-73.8128924
319058,40.6379652,-73.7411437
319060,40.7424143,-73.82781059999999
319065,40.7414954,-73.8147809
319068,40.6730262,-73.8971741
319074,40.6087884,-74.0907976
319112,40.8479465,-73.9010823
319117,40.8277256,-73.8437577
319133,40.7194023,-74.0018897
319139,40.8051758,-73.9114945
319144,40.8401856,-73.9100361
319149,40.6710857,-73.8511548
319164,40.6705683,-73.85634999999999
319173,40.7411242,-73.9027617
319198,40.690777,-73.72723479999999
319199,40.7853327,-73.8056714
319214,40.61971459999999,-73.9972926
319218,40.7225827,-73.85129739999999
319239,40.8373239,-73.9469575
319246,40.8515816,-73.8678053
319273,40.6740248,-73.9701254
319308,40.71629160000001,-73.996118
319330,40.7430814,-73.86603079999999
319386,40.7087248,-73.7786558
319413,40.5762093,-73.853069
319447,40.6778591,-73.8026253
319454,40.676844,-73.7606995
319455,40.8237169,-73.8459689
319514,40.8244487,-73.8704255
319523,40.8695346,-73.8444339
319532,40.7690707,-73.9079957
319556,40.7085967,-73.8390044
319586,40.6397743,-73.9580022
319618,40.6960001,-73.9674198
319624,40.7946939,-73.9421684
319626,40.7088549,-73.7990052
319638,40.7421383,-73.878481
319652,40.6960001,-73.9674198
319672,40.5986044,-74.13072000000001
319697,40.5845708,-73.9667224
319716,40.8678888,-73.8994507
319718,40.8311874,-73.8850363
319745,40.7669003,-73.83923399999999
319757,40.7237727,-74.00795289999999
319766,40.6023649,-74.1896041
319769,40.7384231,-73.9386346
319771,40.7760467,-73.9834928
319779,40.6068889,-74.0775517
319814,40.6172261,-73.9371743
319835,40.8224891,-73.8551514
319838,40.8460805,-73.9171911
319844,40.7649491,-73.74580209999999
319882,40.7034748,-73.78836989999999
319884,40.7374112,-73.836487
319902,40.690415,-73.8345162
319924,40.8566349,-73.8676473
319938,40.7158889,-73.8732095
319965,40.7662179,-73.9973275
319969,40.6941457,-73.9834844
319971,40.6262714,-74.15857419999999
319983,40.8993918,-73.9074703
320018,40.5985355,-74.0816499
320024,40.6103442,-74.1460464
320027,40.6918101,-73.81096099999999
320028,40.5834984,-73.9599716
320037,40.5806159,-74.1525353
320042,40.6318516,-74.15221509999999
320049,40.8624132,-73.8940392
320061,40.7535019,-73.95852719999999
320108,40.7040413,-73.8163656
320122,40.8742712,-73.9103512
320135,40.761647,-73.7608623
320154,40.6733225,-73.9084347
320177,40.7281992,-73.8871996
320184,40.6491056,-73.88303540000001
320199,40.6628611,-73.8497395
320207,40.7425225,-73.8370387
320218,40.7448406,-73.7159801
320232,40.7659901,-73.9654501
320235,40.6693942,-73.9038918
320256,40.5847139,-73.9437639
320263,40.7219136,-73.94104920000001
320266,40.6925403,-73.9909947
320278,40.84394229999999,-73.89868609999999
320291,40.7103414,-73.9881509
320332,40.732518,-73.8682674
320344,40.6744976,-73.803606
320348,40.7509893,-73.9402588
320360,40.6072509,-74.16234659999999
320374,40.6867584,-73.8372845
320382,40.8444451,-73.90283389999999
320409,40.6865826,-73.8232993
320416,40.727393,-73.94577020000001
320419,40.7237727,-74.00795289999999
320441,40.7645827,-73.72426519999999
320444,40.7408036,-73.8436302
320457,40.7188816,-73.98897819999999
320466,40.8566349,-73.8676473
320493,40.8518908,-73.8966993
320497,40.6385601,-73.9729167
320526,40.6379652,-73.7411437
320527,40.6306034,-74.1058872
320550,40.7960665,-73.9670903
320563,40.6084877,-74.1554627
320597,40.735704,-73.9145064
320601,40.6199907,-73.9642002
320607,40.8118617,-73.89543069999999
320660,40.6797876,-73.9384445
320661,40.67296229999999,-73.78811019999999
320671,40.7409688,-74.0054076
320676,40.7613419,-74.0016201
320706,40.7394939,-73.7928307
320708,40.7620683,-73.8035865
320742,40.67437570000001,-73.8020562
320849,40.5909466,-73.9834302
320866,40.9032864,-73.8983313
320874,40.6633451,-73.8467058
320876,40.7423216,-74.0084765
320879,40.8878235,-73.83131949999999
320889,40.8093385,-73.9295082
320912,40.8059428,-73.9253414
320929,40.7060463,-73.8084744
320930,40.6102846,-74.09735069999999
320939,40.696349,-73.9764541
320943,40.6576547,-73.8960807
320962,40.6556458,-73.8678377
320972,40.7515988,-73.7457414
320985,40.7097022,-73.7935126
320991,40.855961,-73.88080599999999
321049,40.6045608,-74.13189349999999
321059,40.8957254,-73.8495186
321073,40.6254101,-74.17687870000002
321103,40.7728708,-73.9895527
321108,40.6248838,-74.01963719999999
321113,40.6918721,-73.7782006
321142,40.7127929,-73.8270819
321145,40.8434768,-73.8368172
321149,40.7591821,-73.7774656
321159,40.5837778,-74.16118279999999
321174,40.6861177,-73.994098
321194,40.73564,-73.9230539
321201,40.7171672,-73.7979603
321202,40.6124504,-74.13232169999999
321210,40.8283174,-73.9351191
321235,40.5286694,-74.21685819999999
321252,40.7071076,-73.945569
321258,40.74983599999999,-73.9722056
321291,40.7428908,-73.9339997
321304,40.6339337,-73.94881099999999
321333,40.82460220000001,-73.89198449999999
321349,40.6102846,-74.09735069999999
